ProductID,ProductName,ProductBrand,Gender,Price (INR),NumImages,Description,PrimaryColor
10136417,indian terrain boys grey printed regular fit chino shorts,indian terrain,boys,494,4,"grey printed mid-rise chino shorts, has 4 pockets, and button closure",grey
10147243,indian terrain men black solid henley neck t-shirt,indian terrain,men,639,5,"black solid t-shirt, has a henley neck, and long sleeves",black
10148617,indian terrain men black brooklyn slim fit printed smart casual chinos,indian terrain,men,1034,5,"black printed mid-rise smart casual chinos, button closure, and 4 pockets",black
10137405,aditi wasan women black solid two fold leather wallet,aditi wasan,women,599,5,"black solid two fold wallet with button closure1 main compartment, has a non detachable flap6 card holders, 2 slip pockets, has a flap coin pocketdisclaimer: this is a genuine leather product that has been designed with good care which makes every piece unique and gives variety in the appearance. the genuine look might vary",black
10136439,indian terrain boys maroon & yellow colourblocked sweater,indian terrain,boys,674,4,"maroon and yellow colourblocked sweater, has a round neck, long sleeves, and ribbed hem",yellow
10147219,indian terrain men beige & teal green printed polo t-shirt,indian terrain,men,679,5,"beige and teal green printed t-shirt, has a polo collar, and short sleeves",green
10146811,indian terrain men blue brooklyn fit mid-rise clean look stretchable jeans,indian terrain,men,1034,7,"blue medium wash 5-pocket mid-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops",blue
10149055,indian terrain men beige brooklyn slim fit solid chinos,indian terrain,men,1999,5,"beige solid low-rise chinos, has button closure, and 5 pockets",beige
10138501,indian terrain boys blue regular fit solid corduroy casual shirt,indian terrain,boys,674,4,"blue solid corduory casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",blue
10138397,indian terrain boys navy blue & white regular fit checked casual shirt,indian terrain,boys,519,5,"navy blue, white and grey checked casual shirt, has a spread collar, long sleeves, zip closure, curved hem, and 2 flap pockets",blue
10146787,indian terrain men blue brooklyn slim fit low-rise clean look stretchable jeans,indian terrain,men,1124,5,"blue dark wash 5-pocket low-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",blue
10148991,indian terrain men olive green brooklyn slim fit solid chinos,indian terrain,men,1999,7,"olive green solid low-rise trousers, button closure, and 4 pockets",green
10151941,indian terrain men green & black slim fit checked smart casual shirt,indian terrain,men,944,5,"green, black and white checked smart casual shirt, has a spread collar, short sleeves, button placket, curved hem, and 1 patch pocket",green
10136171,indian terrain boys khaki regular fit self design trousers,indian terrain,boys,674,4,"khaki self-design mid-rise trousers, button closure, and 4 pockets",khaki
1013891,ed hardy grey printed sweater,ed hardy,men,1649,6,"grey printed sweater, has a round neck, long sleeves, a ribbed hem",grey
10137297,puma women black nrgy asteroid running shoes,puma,women,2999,5,"special technology:softfoam+ comfort insoleinjection-moulded ethylene-vinyl acetate midsole with ignite foam drop-in for lightweight performance, superior energy return and comfortground contact ethylene-vinyl acetate outsole for enhanced cushioningdesign details:a pair of black running sports shoes, has regular styling, lace-up detailmesh upper : lightweight, breathable uppercushioned footbed : rubber heel and toe pads for durability and griptextured and patterned outsolewarranty: 3 monthswarranty provided by brand/manufacturer",black
10147321,indian terrain men navy blue striped round neck t-shirt,indian terrain,men,629,5,"navy blue striped t-shirt, has a round neck, and long sleeves",blue
10144061,chkokko women grey melange solid round neck running t-shirt,chkokko,women,557,5,"grey melange solid running t-shirt, has a round neck, and short sleeves",grey
10144363,roadster women purple & white printed round neck t-shirt,roadster,women,274,5,"purple and white printed t-shirt, has a round neck, and short sleeves",white
10147079,indian terrain men navy blue solid polo collar t-shirt,indian terrain,men,674,5,"navy blue solid t-shirt, has a polo collar, and short sleeves",blue
10144517,highlander men black & white striped polo collar t-shirt,highlander,men,699,5,"black and white striped t-shirt, has a polo collar, and short sleeves",black
10147501,indian terrain men red striped polo collar t-shirt,indian terrain,men,599,5,"red striped t-shirt, has a polo collar, and short sleeves",red
10150745,indian terrain men beige brooklyn slim fit solid smart casual regular trousers,indian terrain,men,1759,5,"beige solid low-rise smart casual regular trousers, button closure, and 5 pocketsdisclaimer:our stylist has styled this pair of trousers with a belt. it does not come with a belt.",beige
10139165,nike sportswear men black solid as m nsw ce trk suit wvn basic loose fit tracksuit,nike,men,2921,5,"special technologies:smooth durability taffeta fabric is smooth and durable, with a slightly shiny finish.breathable comfort knit mesh lining promotes greater airflow for breathable comfort.secure fit elastic hem and cuffs keep the suit in place and let you show off your kicks.product details:black tracksuitblack sweatshirt, has a mock collar, a zip closure, long sleeves, two insert pockets and mesh liningblack track pants, has an elasticated waistband with drawstring closure, two pockets, cuffed hems and mesh lining",black
10136403,indian terrain boys blue & grey checked regular trousers,indian terrain,boys,1399,4,"blue, black and grey checked mid-rise trousers, button closure, and 4 pockets",blue
10151879,indian terrain men burgundy & red slim fit striped smart casual shirt,indian terrain,men,989,5,"burgundy and red striped smart casual shirt, has a spread collar, short sleeves, button placket, curved hem, and 1 patch pocket",red
10137981,kazarmax women white & pink printed slip-on sneakers,kazarmax,women,1124,5,"a pair of round-toe white and pink printed slip-on sneakers, has regular styling, slip-on detailmesh uppercushioned footbedtextured and patterned outsolewarranty: 1 monthwarranty provided by brand/manufacturer",white
10137287,puma unisex navy blue turin ii sneakers,puma,unisex,2159,5,"special technology:softfoam+sockliner: flexible sock collar with cushioned foot bed provides easy optimal step-in comfortdesign details:a pair of round-toe navy blue sneakers, has regular styling, lace-up detailsynthetic leather upper with t-toe constructioncushioned footbedtextured and patterned outsolewarranty: 3 monthswarranty provided by brand/manufacturer",blue
10139021,oomph gold-toned circular studs,oomph,women,418,4,gold-toned circular studssecured with a post and back closure,gold
10151989,indian terrain men green & white slim fit checked casual shirt,indian terrain,men,1034,5,"green and white checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",green
10136153,indian terrain boys blue regular fit checked casual shirt,indian terrain,boys,584,4,"blue checked casual shirt, has a spread collar, long sleeves, button placket, and curved hem",blue
10138623,indian terrain boys red regular fit checked casual shirt,indian terrain,boys,629,7,"red checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 welt pocket",red
10143745,chkokko men maroon solid henley neck t-shirt,chkokko,men,464,5,"maroon solid t-shirt, has a henley neck, and short sleeves",maroon
10143875,chkokko men black solid round neck training t-shirt,chkokko,men,563,5,"black solid training t-shirt, has a round neck, and short sleevesengineered with dry fit technology",black
10136755,mast & harbour women navy blue & white striped hooded sweatshirt,mast & harbour,women,599,5,"navy blue and white striped sweatshirt, has a hooded neck with lace-up detail, long sleeves, straight hem",blue
10143927,chkokko men blue solid round neck t-shirt,chkokko,men,464,5,"blue solid t-shirt, has a round neck, and short sleeves",blue
10137141,puma women black escaper core running shoes,puma,women,2974,5,"special technologies:the 4dfit supportive system ensures an engineered fit to your foot through a flexible moulded cage.the soft density propelfoam midsole compound offers extra response and lightweight cushioning for comfort and agility with every stride, whereas the full rubber outsole enables traction and durability.softfoam + insole provides superior cushioning and comfort ideal for every stage of your dayproduct design details:a pair of black running sports shoes, has regular styling, lace-up detailthe breathable and lightweight mesh upper creates a modern and dynamic look.cushioned footbedwith lowered midsole heights, articulated chevron design, and flex grooves in the forefootthe forefoot is equipped with flexible breathable mesh and the heel delivers layers of interest and reflectivity allowing this shoe to move with the foot and offer a fresh look.textured and patterned outsolewarranty: 3 monthswarranty provided by brand/manufacturer",black
10147333,indian terrain men white & blue striped polo collar t-shirt,indian terrain,men,599,5,"white and blue striped t-shirt, has a polo collar, and short sleeves",blue
10146501,kleio green solid sling bag,kleio,women,671,5,"green  solid sling bag with buckle detail detail, has a button closure1 main compartment, 1 external and 1 inner pockettablet sleeve: nonon-detachable sling strapwarranty: 3 monthswarranty provided by brand/manufacturer",green
10136023,indian terrain boys blue regular fit checked chinos,indian terrain,boys,674,4,"blue checked mid-rise trousers, button closure, and 4 pockets",blue
10151671,indian terrain men white & red slim fit checked smart casual shirt,indian terrain,men,989,5,"white and red checked smart casual shirt, has a spread collar, long sleeves, button placket, curved hem, 1 patch pocket",red
10149997,indian terrain men brown kansas straight fit solid regular smart casual trousers,indian terrain,men,1149,7,"brown solid low-rise smart casual trousers, button closure, and 5 pockets",brown
10136987,puma unisex black turin ii sneakers,puma,unisex,2399,5,"special technology:softfoam + sockliner: sock structure for flexible fit and long-lasting comfortdesign details:a pair of round-toe black sneakers, has regular styling, lace-up detailsynthetic leather uppercushioned footbedtextured and patterned outsolewarranty: 3 monthswarranty provided by brand/manufacturer",black
10136659,mast & harbour men burgundy & off white solid hooded sweatshirt,mast & harbour,men,1299,5,"burgundy and off white solid sweatshirt with embroidered detail on chest, has a hood neck, long sleeves, two pockets and ribbed hem",white
10144293,roadster women black & yellow colourblocked round neck t-shirt,roadster,women,699,5,"black and yellow colourblocked t-shirt, has a round neck, and long sleeves",yellow
10137403,aditi wasan unisex black solid leather card holder,aditi wasan,unisex,505,5,"black solid card holder1 main compartment multiple card holders, 2 slip pocketsdisclaimer: this is a genuine leather product that has been designed with good care which makes every piece unique and gives variety in the appearance. the genuine look might vary",black
10148631,indian terrain men khaki kruger skinny fit printed smart casual chinos,indian terrain,men,1034,5,"khaki printed low-rise smart casual chinos, button closure, and 5 pockets",khaki
10151569,indian terrain men multicoloured chiseled slim fit checked smart casual shirt,indian terrain,men,989,6,"multicoloured checked smart casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",red
10147395,indian terrain men grey melange & black printed round neck t-shirt,indian terrain,men,472,5,"grey melange and black printed t-shirt, has a round neck, and short sleeves",black
10136097,indian terrain boys navy blue regular fit solid regular trousers,indian terrain,boys,539,4,"navy blue solid mid-rise trousers, button closure, and 5 pockets",blue
10137817,free authority men blue game of thrones printed round neck t-shirt,free authority,men,549,5,"blue and white printed t-shirt, has a round neck, and short sleeves",blue
10145003,gap boy's oxford button-down shirt,gap,boys,749,3,"smooth cotton oxford.long sleeves with button cuffs.button-down collar, button front.embroidered brannan bear to chest patch pocket.curved shirttail.pleat at rear yoke seam, except pink.",other
10149309,indian terrain men brown brooklyn slim fit self-checked smart casual trousers,indian terrain,men,1559,5,"brown self-checked low-rise trousers, button closure, and 4 pocketsdoes not come with a belt",brown
10146507,kleio red solid sling bag,kleio,women,1147,5,"red solid sling bag, has a button closure3 main compartments, 3 inner pocketsnon detachable sling strapwarranty: 3 monthswarranty provided by brand/manufacturer",red
10147361,indian terrain men red & white striped polo t-shirt,indian terrain,men,719,5,"red, white and navy blue striped t-shirt, has a polo collar, short sleeves, and 1 pocket",red
10142805,mango women navy blue washed denim jacket,mango,women,2333,5,"navy blue washed denim jacket, has a spread collar, long cuffed sleeves, full button placket, four pockets",blue
10149331,indian terrain men beige brooklyn slim fit self design chinos,indian terrain,men,1919,5,"beige self design knitted low-rise chinos, has a waistband with belt loops, button closure, zip fly, and five pockets",beige
10138375,indian terrain boys red & black regular fit printed casual shirt,indian terrain,boys,584,4,"red and black printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",red
10145895,duke men blue striped mandarin collar t-shirt,duke,men,507,5,"blue and grey striped t-shirt, has a mandarin collar, short sleeves, and 1 pockets",blue
10146223,oddcroft white & brown photo frame,oddcroft,unisex,640,5,type: table & wall photo framecolour: white & brownpattern: solidtype: singlecapacity: 1 photos,white
10138143,libas women mustard yellow solid straight kurta,libas,women,499,5,"mustard yellow solid straight kurta with pleated detail, has a mandarin collar, button closure, three-quarter sleeves, one pocket, curved hem, and side slits",yellow
10147011,indian terrain men olive green solid polo collar t-shirt,indian terrain,men,674,5,"olive green solid t-shirt, has a polo collar, and short sleeves",green
10147827,indian terrain men green & grey printed polo collar t-shirt,indian terrain,men,764,5,"green and grey printed t-shirt, has a polo collar, short sleeves, and 1 pockets",green
10151473,indian terrain men white & navy blue slim fit checked smart casual shirt,indian terrain,men,944,5,"white and navy blue checked smart casual shirt, has a button-down collar, long sleeves, button placket, curved hem, 1 patch pocket",blue
10142849,mango women rust red & blue printed accordion pleats a-line skirt,mango,women,3590,5,"red and blue printed accordion pleats midi a-line skirt, has an elasticated waistband with drawstring closure, flared hemline, attached lining",blue
10136335,indian terrain boys olive green regular fit solid trousers,indian terrain,boys,674,4,"olive green solid mid-rise trousers, button closure, and 5 pockets",green
10137169,puma men navy blue concave pro idp running shoes,puma,men,2149,5,"special technology:softfoam+sockliner: flexible sock collar with cushioned foot bed provides easy optimal step-in comfortdetails:a pair of navy blue running sports shoes, has regular styling, lace-up detailmesh uppercushioned footbedtextured and patterned outsolewarranty: 3 monthswarranty provided by brand/manufacturer",blue
10138221,akiva women white & black self design lightweight pullover sweater,akiva,women,1444,5,"white and black self-design knitted lightweight pullover sweater, has a round neck, three-quarter sleeves, ribbed hem",black
10140259,molly & michel men white solid pathani kurta,molly & michel,men,857,5,"white solid pathani kurta, has a shirt collar, long sleeves, two pockets, curved hem, and side slits",white
10144361,roadster women black solid round neck t-shirt,roadster,women,699,5,"black solid t-shirt, has a round neck, and three-quarter sleeves",black
10150147,indian terrain men olive green self design kansas regular fit  regular trousers,indian terrain,men,1149,7,"olive green self-design low-rise trousers, button closure, and 4 pockets",green
10147175,indian terrain men blue self design polo collar t-shirt,indian terrain,men,674,5,"blue self-design t-shirt, has a polo collar, and short sleeves",blue
10147147,indian terrain men grey melange & white striped henley neck t-shirt,indian terrain,men,584,5,"grey melange and white striped t-shirt, has a henley neck, and long sleeves",white
10138823,indian terrain boys blue & orange regular fit checked casual shirt,indian terrain,boys,584,3,"blue and orange checked casual shirt, has a spread collar, long sleeves, button placket, and curved hem",blue
10137275,puma unisex black pacer next excel core softfoam + sneakers,puma,unisex,3849,5,"special technology:softfoam+sockliner: flexible sock collar with cushioned foot bed provides easy optimal step-in comfortdesign details:a pair of round-toe black sneakers, has regular styling, lace-up detailmesh upper with all-over textured patterneasy slip-on structure with flexible sock collarlace-through tpu caging for added midfoot supportlightweight eva midsole for cushioning and comfortrugged rubber outsole offers durable traction and grippuma cat logo at tpu cage structuretongue and heel pull tabs for easy on/offcushioned footbedtextured and patterned outsolewarranty: 3 monthswarranty provided by brand/manufacturer",black
10145315,gap boys grey & black printed logo chest-stripe long sleeve polo t-shirt,gap,boys,649,3,"soft knit.long sleeves with stripes.spread collar, henley button front.chest stripe panel with logo.",black
10137187,puma unisex black st runner v2 leather sneakers,puma,unisex,3249,7,"a pair of round-toe black sneakers, has regular styling, lace-up detailleather upperethylene-vinyl acetate: durable, moulded, cushioned comfort midsoledurable, grippy, full rubber outsolefeature stabilising heel clipspuma wordmark logo on vamp, tongue and heel clipcushioned footbedtextured and patterned outsolewarranty: 3 monthswarranty provided by brand/manufacturer",black
10138575,indian terrain boys blue & red regular fit checked casual shirt,indian terrain,boys,629,3,"blue and red checked casual shirt, has a spread collar, long sleeves, button placket, and curved hem",blue
10145033,gap girls superdenim jeggings with fantastiflex,gap,girls,899,3,"super stretchy and super soft-for everyday-awesome, saving-the-world type of adventurespremium 1969 denim with high stretchdark indigo wash with fading and whiskeringelasticized waist, faux flyfaux front curve pockets, back patch pocketsthe water used in the process of washing and dyeing these jeans is specially treated to ensure it is safe and clean when it leaves the factory.",other
10146497,kleio red solid sling bag,kleio,women,671,5,"red  solid sling bag with buckle detail detail, has a button closure1 main compartment, 1 external and 1 inner pockettablet sleeve: nonon-detachable sling strapwarranty: 3 monthswarranty provided by brand/manufacturer",red
10147981,indian terrain men off-white solid polo collar t-shirt,indian terrain,men,719,5,"off-white solid t-shirt, has a polo collar, and short sleeves",white
10145255,gap boys graphic long sleeve t-shirt,gap,boys,699,3,soft knitlong sleevesribbing at crewneckassorted graphics at front,other
10149279,indian terrain men brown brooklyn slim fit self design regular trousers,indian terrain,men,1099,5,"brown self-design low-rise regular trousers, button closure, and 5 pockets",brown
10137241,puma men black solid nrgy neko skim multi running shoes,puma,men,3249,5,"special technologies:new pu softfoam+ comfort gives you a plush, seamless ride as you transition from heel to toenrgy- cushioning: supportive yet breathable uppers allow for optimal lightweight and fit while you run.design details:a pair of black running shoes, has regular styling, lace up detailmesh upperfull lace closure with puma branded tongue loopnrgy foam midsole for cushioning and high reboundfull rubber outsole for traction and gripheel and tongue pull tabs with puma brandingtextured and patterned outsolewarranty: 3 monthswarranty provided by brand/manufacturer",black
10138873,indian terrain boys white & blue regular fit colourblocked casual shirt,indian terrain,boys,584,5,"white & blue colourblocked casual shirt, has a spread collar, long sleeves, button placket, and curved hem",blue
10138719,indian terrain boys yellow regular fit checked casual shirt,indian terrain,boys,674,6,"yellow checked casual shirt, has a hood, long sleeves, button placket, curved hem, and 2 flap pockets",yellow
10136753,mast & harbour women red printed sweatshirt,mast & harbour,women,524,5,"red printed sweatshirt, has a round neck, long sleeves, ribbed hem",red
10148603,indian terrain men blue urban comfort tapered fit self design smart casual chinos,indian terrain,men,1609,5,"blue self-design low-rise smart casual chinos, button closure, and 5 pockets",blue
10148383,indian terrain men grey brooklyn slim fit printed regular smart casual trousers,indian terrain,men,1034,5,"grey printed mid-rise trousers, button closure, and 5 pockets",grey
10147607,indian terrain men navy blue self striped polo collar t-shirt,indian terrain,men,639,5,"navy blue and red self striped t-shirt, has a polo collar, and short sleeves",blue
10136033,indian terrain boys brown regular fit solid formal trousers,indian terrain,boys,599,3,"brown solid mid-rise trousers, button closure, and 4 pockets",brown
10136293,indian terrain boys green printed sweatshirt,indian terrain,boys,539,4,"green printed sweatshirt, has a round neck, long sleeves, straight hem",green
10137565,franco leone men tan brown solid formal slip-ons,franco leone,men,1189,5,"a pair of round-toe tan brown solid slip-ons, has regular styling, slip-on detailsynthetic leather uppercushioned footbedtextured and patterned outsole, has a stacked heelwarranty: 3 monthswarranty provided by brand owner/manufacturer",brown
10150651,indian terrain men beige brooklyn slim fit self design regular trousers,indian terrain,men,1124,8,"beige self-design low-rise regular trousers, button closure, and 4 pockets",beige
10138825,indian terrain boys green & mustard yellow regular fit checked casual shirt,indian terrain,boys,559,4,"green, mustard yellow and navy checked casual shirt with printed detail, has a spread collar, long sleeves, button placket, and curved hem",green
10140011,knotyy men pack of 2 self design beanie,knotyy,men,599,5,pack of two beaniesmulticoloured self-design beanieblack solid beanie,other
10139009,oomph women gold-toned artificial stone-studded anklet,oomph,women,394,4,"gold-toned stone-studded anklet, has metallic charmssecured with an adjustable lobster claspwarranty: 1 monthwarranty provided by brand/ manufacturer",gold
10143799,chkokko men green solid round neck t-shirt,chkokko,men,554,5,"green solid t-shirt, has a round neck, and long sleeves",green
10137801,pipa bella women sterling silver necklace,pipa bella,women,831,3,silver-toned and navy blue necklacematerial and stone type: sterling silver with cubic zirconiaclosure: lobster closure,silver
10137037,puma men green manitoba idp running shoes,puma,men,1899,5,"product detailsa pair of green running sports shoes, has regular styling, lace-up detailmesh uppercushioned footbedtextured and patterned outsolewarranty: 3 monthswarranty provided by brand/manufacturer",green
10145331,gap girls graphic long sleeve t-shirt,gap,girls,699,3,soft knitlong sleevesribbing at crewneckassorted graphics at front,other
10149121,indian terrain men charcoal grey urban fit self design regular trousers,indian terrain,men,1999,7,"charcoal grey self-design low-rise trousers, button closure, and 4 pockets",grey
10137463,newport women black solid skinny fit jeggings,newport,women,1199,5,"black solid skinny fit jeggings, has an elasticated waistband, slip-on closure, cropped",black
10137969,force nxt men red & blue checked assorted pure cotton boxers mnal-582,force nxt,men,449,5,"red and blue checked boxers, a button fly, and an elasticated waistband, has a backside pocketdisclaimer: the final product delivered might vary in colour and prints from the display here.",blue
10150555,indian terrain men navy blue kansas straight fit solid chinos,indian terrain,men,919,7,"navy blue solid low-rise trousers, button closure, and 5 pockets",blue
10144961,gap girls blue girlfriend jeans,gap,girls,1999,3,"premium 1969 denimlight indigo wash with fadingbutton closure (sizes 4-8 have a hook & bar closure beneath faux button for easy on and off), zip flyfive-pocket stylingbetter denimbetter planetthis pair of denim is part of our water-saving washwell programcompared to conventional wash methods, washwell has saved millions of liters of water since 2016",blue
10147393,indian terrain men olive green striped polo collar t-shirt,indian terrain,men,764,5,"olive green striped t-shirt, has a polo collar, and short sleeves",green
10148241,indian terrain men red striped polo collar t-shirt,indian terrain,men,674,5,"red striped t-shirt, has a polo collar, short sleeves, and 1 pockets",red
10148547,indian terrain men blue brooklyn slim fit self design regular trousers,indian terrain,men,1609,5,"blue self-design low-rise trousers, button closure, and 4 pockets",blue
10138763,indian terrain boys blue & orange regular fit checked casual shirt,indian terrain,boys,629,4,"blue and orange checked casual shirt, has a slim collar, long sleeves, button placket, curved hem, and 1 welt pocket",blue
10138493,indian terrain boys black regular fit solid casual shirt,indian terrain,boys,584,4,"black solid casual shirt, has a spread collar, long sleeves, button placket, and curved hem",black
10147991,indian terrain men white & maroon striped polo collar t-shirt,indian terrain,men,674,5,"white and maroon striped t-shirt, has a polo collar, short sleeves, and 1 pockets",white
10145253,gap boys navy blue printed round neck t-shirt,gap,boys,1299,3,"navy blue and sea green printed t-shirt, has a round neck, and long sleeves",blue
10144987,gap boys logo sweatshirt,gap,boys,1999,5,"standout, specially designed graphics let you be you.cozy fleece.long sleeves with banded cuffs.roundneck.logo graphic at front.banded hem.",other
10145469,jewels galaxy sea green gold-plated stone-studded circular drop earrings,jewels galaxy,women,630,4,"sea gold-plated circular drop earrings, has artificial stonessecured with a post and back closure",green
10138361,indian terrain boys blue regular fit faded hooded casual chambray shirt,indian terrain,boys,559,7,"blue faded casual shirt, has a hood, long sleeves, button placket, curved hem, and 2 flap pockets",blue
10138455,indian terrain boys yellow & red regular fit checked casual shirt,indian terrain,boys,674,5,"yellow and red checked casual shirt, has a hood, long sleeves, zip, and curved hem",red
10143855,chkokko women black solid round neck t-shirt,chkokko,women,464,5,"black solid t-shirt, has a round neck, and short sleeves",black
10148343,indian terrain men blue brooklyn fit printed regular smart casual trousers,indian terrain,men,1124,7,"blue printed low-rise trousers, button closure, and 4 pockets",blue
10138913,indian terrain boys yellow & blue regular fit checked casual reversible shirt,indian terrain,boys,719,7,"yellow and blue checked casual reversible shirt, has a spread collar, long sleeves, button placket, curved hemhas a 1 flap pocket on the reversible side",blue
10138269,indian terrain boys red regular fit solid casual shirt,indian terrain,boys,674,3,"red solid casual shirt, has a mandarin collar, long sleeves, button placket, curved hem, and 1 welt pocket",red
10139537,jewels galaxy navy blue silver-plated stone-studded bangle-style bracelet,jewels galaxy,women,468,6,navy blue bangle-style braceletmaterial and stone type: alloy with artificial stonesplating: silver-platedclosure: foldover,blue
10143873,chkokko men navy blue solid round neck t-shirt,chkokko,men,554,5,"blue solid t-shirt with melange effect, has a round neck, and long sleeves",blue
10148727,indian terrain men teal blue brooklyn slim fit checked chinos,indian terrain,men,1749,5,"teal blue checked knitted mid-rise chino trousers, button closure, zip fly, waistband with belt loops and four pocketsour stylist has paired these trousers with a beltthis pair of trousers does not come with a belt",blue
10145449,jewels galaxy pink & mauve copper-plated beaded tasselled contemporary drop earrings,jewels galaxy,women,1155,4,"pink and mauve copper-plated tasselled contemporary drop earrings, has artificial beadssecured with a post and back closure",pink
10136563,indian terrain boys blue regular fit mid-rise clean look stretchable jeans,indian terrain,boys,1599,4,"blue coloured wash 5-pocket mid-rise jeans, clean look, no fade, has a zip fly closure, and waistband with belt loops",blue
10136639,franco leone men black textured slip-on,franco leone,men,2519,5,a pair of black textured flip flopssynthetic upper materialcushioned footbedpatterned rubber outsolewarranty: 3 monthswarranty provided by brand/manufacturer,red
10145301,gap boys logo raglan t-shirt,gap,boys,1299,4,soft knitlong contrast raglan sleevescrewnecklogo at front,other
10137713,pipa bella women gold-toned & blue brass gold-plated cuff bracelet,pipa bella,women,795,4,gold-toned cuff braceletmaterial and stone type: brass with artificial stonesplating: gold-platedclosure: slip-on,blue
10144977,gap boys graphic crew sweatshirt,gap,boys,749,3,"light-weight french terrylong sleeves with banded cuffs, hemcrewneckassorted graphic at front",other
10148777,indian terrain men beige brooklyn slim fit solid chinos,indian terrain,men,1679,5,"beige solid knitted mid-rise chino trousers, button closure, zip fly, waistband with belt loops and four pocketsour stylist has paired these trousers with a beltthis pair of trousers does not come with a belt",beige
10150581,indian terrain men black kansas regular fit solid regular trousers,indian terrain,men,1839,5,"black solid mid-rise trousers, button closure, and 5 pockets",black
10148377,indian terrain men beige brooklyn slim fit checked regular trousers,indian terrain,men,1214,5,"beige checked mid-rise trousers, button closure, and 4 pockets",beige
10140281,molly & michel men black solid straight kurta,molly & michel,men,779,6,"black solid straight kurta, has a mandarin collar with button closure, long sleeves, straight hem, side slits and two pockets",black
10148077,indian terrain men white & blue striped polo t-shirt,indian terrain,men,674,5,"white, blue and red striped t-shirt, has a polo collar, and short sleeves",blue
10148385,indian terrain men khaki brooklyn slim fit self-design smart casual trousers,indian terrain,men,1099,5,"khaki self-design low-rise smart-casual trousers, button closure, and 4 pocketsour stylist has paired these trousers with a belt, this trouser does not come with a belt.",khaki
1013904,ed hardy charcoal grey printed hooded sweatshirt,ed hardy,men,1899,6,"charcoal grey printed knitted sweatshirt, has an attached hood with a drawstring fastening, a full zip closure, long sleeves, two insert pockets, a partly ribbed hemline, fleece lining",grey
10147727,indian terrain men red striped round neck t-shirt,indian terrain,men,584,5,"red striped t-shirt, has a round neck, and long sleeves",red
10148863,indian terrain men rust brown brooklyn slim fit self design regular trousers,indian terrain,men,1099,5,"rust brown self-design mid-rise trousers, button closure, and 5 pocketsour stylist has styled this pair of trousers with a belt. it does not come with a belt.",brown
10136031,indian terrain boys grey regular fit solid chinos,indian terrain,boys,649,3,"grey solid mid-rise chinos, button closure, and 4 pockets",grey
10137235,puma unisex navy blue st runner v2 full sneakers,puma,unisex,2749,7,"a pair of round-toe navy blue sneakers, has regular styling, lace-up detailleather uppercushioned footbedtextured and patterned outsolewarranty: 3 monthswarranty provided by brand/manufacturer",blue
10137687,pipa bella women gold-plated & enamelled heart-shaped necklace,pipa bella,women,1124,3,"gold-toned and pink necklace, gold-plated, enamelledmaterial: brassclosure: lobster closure",gold
10146839,indian terrain men blue brooklyn slim fit mid-rise clean look stretchable jeans,indian terrain,men,1214,7,"blue light wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",blue
10147875,indian terrain men navy blue solid polo collar t-shirt,indian terrain,men,674,6,"navy blue solid t-shirt, has a polo collar, and short sleeves",blue
10137205,puma men grey & white pacer next excel variknit sneakers,puma,men,3574,5,"about the shoepacer next excel variknit is puma's street running creative direction taken a step further. special technologythe softfoam+ sockliner provides superior cushioning and optimal comfort for every step of your day.product detailsa pair of round-toe grey & white sneakers, has regular styling, lace-up detaila two-coloured knitted sock construction upper is combined by a durable tpu cage going all around the heel area for a supportive fit.the contemporary midsole design and a soft compound deliver premium cushioning whilst the durable rugged rubber outsole ensures best traction and grip for the everyday usage.warranty: 3 monthswarranty provided by brand/manufacturer",white
10137133,puma men black progression pro idp running shoes,puma,men,1999,5,"special technology:softfoam+ comfort gives you a plush, seamless ride as you transition from heel to toedesign details:a pair of black running sports shoes, has regular styling, lace-up detailmesh uppercushioned footbedtextured and patterned outsolewarranty: 3 monthswarranty provided by brand/manufacturer",black
10137129,puma unisex black nrgy star slip-on walking shoes,puma,unisex,3574,5,"special technology:cushioning: nrgy foam beads offer superior cushioning from heel to toe and resiliency in all conditions to help you power through your runcomfort: softfoam+ sockliner cushioned foot bed provides easy optimal step-in comfortgrip: full-length rubber outsole provides continuous traction and durabilitydesign details:a pair of black walking sports shoes, has regular styling, slip-on detailheel to toe drop: 8 mmbootie construction with easy slip-on sock structurespandex-like upper with stretchable, form-fitting materialnrgy foam midsole for cushioning and high reboundsynthetic uppercushioned footbedtextured and patterned outsolewarranty: 3 monthswarranty provided by brand/manufacturer",black
10149429,indian terrain men green & black brooklyn slim fit checked regular trousers,indian terrain,men,1679,5,"green and black checked low-rise trousers, button closure, and 4 pocketsour stylist has styled this pair of trousers with a belt. it does not come with a belt.",green
